database_name,sequence_database_number,sequence_info,sequence_length,pred,sensitivity,ppv,f1,execution_wall_time_secs
tmRNA,208,../BPSEQFiles/Esch.coli._BA000007_1-363,363,(((((((.....((.(((.(((.(((((......(((..(((....)))..)))((((((............))))))........((((....)))).........((((((((((.........)))).))))))(((((((((((..(((........)))..)))))....)))))).............))))).))).)))..)).((((((((((..........))))...))))))..((((((((((.(((........))).))))))))))..............((((......)))).((((((.........))))))..(((((.......))))))))))))....,0.6407766990291263,0.6534653465346535,0.6470588235294118,1.3061654129996896
SRP,35,Arab.tha._X55111,306,..(((((((........)))))))...(((....)))......((((((((((...((((((((((....)))))))))).(.(((((((((..((((((((((...((.(((((.(((((((((....((((.((((((((((....)))))))))).((..(((((.(((((((...(.......)....)))))))...))))).))...))))....)))))))))..)))))))...(((......))).))))))))..))....))))))..))).).((......)).)))))))))),0.5148514851485149,0.5416666666666666,0.5279187817258884,1.0001569199994265
SRP,265,Dros.anan._GSP-7217,300,(((((((((..(((..((....))..)))..)))))....)))).((((((((..(((((((.((.((((.....(((.(((((((..((((....)))).(((..(((((...((.((((.(((.......((((((((.((((....)))).))))))))))).)))).))...)))))..)))(((....(((....)))....)))...(((((...(((((.((............)).)))))....))))).)))))))))))))).))..)).)))))..))))))))....,0.6161616161616161,0.648936170212766,0.6321243523316062,0.8634975780005334
tmRNA,70,../BPSEQFiles/Brev.line._TRW-321955_1-377,377,(((((((....(((((..(((((.......)))))...)))))((((.((((.(((((((.(((.......)))..)))))))........(((((...((......)).)))))..))))))))..(((((((....))))..))).((((...((((((((((((((.......))))))))..))))))))))...((((.......((((((((((((.....)))))))))))).........((((((((((((((((((.(((((....))))).(((((((.....(((......)))......))).))))(((....))).........))))))))))).))))).)).))))..)))))))....,0.52,0.37681159420289856,0.4369747899159664,1.5605386149982223
SRP,630,Plas.viva._GSP-31273,312,(((((((((((((((....)))))))))))...........))))..............((((((((.((((..((((((..(((((((((...((((.((((((...((((((((((((((.(((((..((((((((((((.(((((((.((.((...)).)).)))))))..))))..............((((((((..(((........))).)))...))))).))))))))....))))))))...)))..)))))))).))))))..)))))))))).)))..))).)))..)))).)))))))),0.7211538461538461,0.6756756756756757,0.6976744186046513,0.9760981740000716
SRP,473,Lyco.escu._Z29110,274,..............((((((((....((((((((...((((...((((((((((((((((.((....(((((((..(((.((((.(((((((((.((((((.((((((((.((....)).)))))))).)))))).....(((((((((.((......)))).))))))).((((........))))..)))))))))..))))))).....))))))))).))))))))))))).....)))...))))..)).))))))....)))))))).,0.8387096774193549,0.78,0.8082901554404146,0.7129755389978527
tmRNA,109,../BPSEQFiles/Chla.trac._TRW-813-2_1-420,420,(((((((............(((((((((....((((((((((((((((((((((((((((............)))))))............(((........)))....(((..(((((.(((((((...(((((...)))))...))..)))))..))))).))).....(((((((......))))))).(((((((((.(((((........))))).)).)))))))(((.((.(((....))))).)))))))))).(((((((...((((.........))))..)))))))(((((((((((.(((..........))).)))))).)))))..((((........)))).)))))))...)))))))....)))).)))))((.((((((...)))))))))))))))....,0.6611570247933884,0.5031446540880503,0.5714285714285715,2.0965750540017325
SRP,432,Leis.dono._AY722734,138,.....((((.(((((((...((((.((((((((.........))))).))).))))....))))))).)))).(((..(((((...(((((((((((....)))))).))).))...))))).....)))........,0.6428571428571429,0.125,0.20930232558139536,0.1642756930014002
SRP,571,Nitr.eutr._CP000450,113,((((((((((((((((.((((((((((((..(((((.....((((....(((....)))....))))..)))))...))))).)).)))))...))))))))))))))))...,0.9743589743589743,0.926829268292683,0.9500000000000001,0.11635826000201632
SRP,306,Ferv.nodo._CP000771,35,...(((((.....))))).(((.......)))...,0.5714285714285714,0.4,0.47058823529411764,0.06010720999984187
SRP,205,Clos.acet._AE007525,103,(((((((((.(((((((((((((.(((((.....((((....(((....)))....))))...)))))...)))))).)).)))))....)))))))))....,0.9696969696969697,0.9142857142857143,0.9411764705882354,0.09747849099949235
SRP,525,Myco.bovi._BX248347,59,((....(((((((((((....(((.......)))....)))))))).)))....))...,0.14285714285714285,0.045454545454545456,0.06896551724137931,0.06751364700176055
SRP,477,Lyco.escu._Z46744,303,....((((((......)))))).((..(((....))).))...((((((((((..((((((((....(((..(((((((((((((((((.......(((((((..(((.((((.(((((((((.((((((.((((((((.((....)).)))))))).)))))).....((((......))))....(((((..(((((......))))))))))...)))))))))..))))))).....)))))))...))))))))))))).....))))..)))...)).))))))..)))))).)))),0.7788461538461539,0.7714285714285715,0.7751196172248804,0.9036321640014648
SRP,651,Prop.acne._AE017283,89,(((((((((((.(((((.((((((.......(((..(((........)))..)))..))))))...)))))..))))))))))).....,0.7777777777777778,0.7,0.7368421052631577,0.09115066800222849
SRP,37,Arch.fulg._X17237,310,(((((((.(.(((...((.((((((..((((((((...((.......)).)))).)))))))))).))..(((..((((((((..(((((((((...(((((((((((((......((((((((((((((((((((((..((((((.((((.((((....)))).))))))))))....((((((.....((((....(((....)))....))))..)))))).)).))))).))))))))...)))))))...)))))))))))))....)))))))))..))))))))..)))..))).)))))))),0.8301886792452831,0.7586206896551724,0.7927927927927928,0.9868388190006954
tmRNA,599,../BPSEQFiles/Thal.weis._AF049491_1-348,348,(((((((((..........(((((((((.(((((..((((((((((((........(((((....(((......)))...))))).((((((((.((.........)).))))))))......(((((((((.........(((((....)))))...))))))))).........((((....)))).(((((..((((..((((((((((((......))))).)))))))..))))...)))))...............(((((((....)))))))...)))))...)))))..))..))))).))))))))).....(((......))).)))))))))....,0.7209302325581395,0.18562874251497005,0.2952380952380952,1.3249917009998171
tmRNA,117,../BPSEQFiles/Citr.rode._TRW-67825_1-365,365,(((((((.((((((((((....))))))).))).((...)).((((((..((.((((((...............))))))........((((....)))).........((((((((((.........))))).)))))(((((((((((..(((........)))..))))).....))))))................((((.(((.((((.(((..(((...((.(((((...((((.((((......))))))))))))).))..))))))))))))).)))).............))..)))))).((.(((((.((......)))))))))(((((.......))))))))))))....,0.46534653465346537,0.44761904761904764,0.45631067961165056,1.3139807489969826
tmRNA,153,../BPSEQFiles/Desu.acet._TRW-281689_1-353,353,(((((((............((((((((....(((((((((((((((((((((......)))))).....(((((((.....((((((((.((....)).))))).))).....)))..)))).((((((..(((((.((((.......(((....)))..)))).)))))..((((..((((((.(((((((.(((......)))..))))))).)).))))....)))).(((.(((((...(((((........)))))))))).))).............))))))..)))))))...))))).)))....))))))))...(((((.......))))))))))))....,0.6847826086956522,0.4772727272727273,0.5625000000000001,1.3447666529973503
tmRNA,101,../BPSEQFiles/Chla.cavi._AE015925_1-425,425,(((((((............(((((((((....(((((((((((((((((((.((.....)).))))).....(((((((....((((((..(((........)))....(((..(((((.(((((..(((..((((...))))..)))..)))))..))))).)))......((((((((((.....)))))))))).(((((.(((((((((........)))))))))..)))))............((.((((..(((((((..........)))))))..)))).)).))))))......))))))).((.(((.((....)).))).)).(((((...(((....)))...)))))..)))))))...)))))))....)))).)))))...(((((.......))))))))))))....,0.6694214876033058,0.5328947368421053,0.5934065934065934,2.2063360149986693
SRP,934,Yers.pest._CP000305,117,((((((((((((((((.(((((((.(((...(((((...((((((....(((....)))....)))).))...)))))..))))).)))))...)))))))))))))))).......,0.8205128205128205,0.7804878048780488,0.8,0.11953043900211924
SRP,896,Vibr.fisc._CP000020,111,(((((((((((((.(((((((((((..((((((.....((((....(((....)))....))))..))))))...)))).)).)))))...))))))))))))).......,0.9722222222222222,0.9210526315789473,0.9459459459459458,0.11361240400219685
SRP,575,Noca.farc._AP006618,98,..((((((((((((((.(((((.(((((.....(((.....(((....))).....)))...)))))...)))))..))))))))))).)))......,0.9444444444444444,0.40476190476190477,0.5666666666666667,0.09747579800023232
SRP,907,Wolb.endo._AE017259,101,........(((((((((.((((((.((((.....((((....(((....)))....))))...))))...))))))..)))))))))..............,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.10019808600191027
SRP,544,Myco.pneu._AE000044,77,(((((((((((((((...(((.....((((...(((....)))...))))....)))....)))))).))))))))),0.9545454545454546,0.7777777777777778,0.8571428571428572,0.07758810800078209
SRP,417,Legi.pneu._CR628336,98,((((((((((((((((.((((((((((((((...(((.....((....)).....)))))))))))).)))))..)).))))))..))))))))....,0.9375,0.7894736842105263,0.8571428571428572,0.10155808300260105
tmRNA,301,../BPSEQFiles/Lept.spec._TRW-261386_1-359,359,(((((((...(((((..((((((((..........((((...........))))...))))))))..))))).(.(((((.((....((((((.(((.((((..((((.....(((((((.......)))))))))))..)))).)))........((((.((((.(((....))).))))..))))((((((((.......((((((.(.((((((((.(((...)))....((((((.((((((((((((.............)))))))))))).)).))))..)))))))).))))))).)))))))))))))).)).))))).)..(((((.......))))))))))))....,0.42452830188679247,0.38461538461538464,0.40358744394618834,1.3906440780010598
SRP,922,Xyle.fast._AE009442,103,.....((((((((((.(((((((.(((..((((((.....(((.....(((....))).....)))..))))))...)))..)).)))))...)))))))))),0.967741935483871,0.9090909090909091,0.9374999999999999,0.10030019500118215
tmRNA,713,../BPSEQFiles/Xyle.fast._AE004078_1-355,355,((((((((((.(((.....(((((...............((....(((.(((((((....))))))))))...)).(((((.........)))))...(((((....)))))((..((((......))))..))))))).....))).)))(((((((((........))).......)))))).((((......))))(((..((((((((((((((.............((.(((.((((((((((..........)))).)))))).))).)).((((...((........))...))))))))))))))).)))....)))..(((((.......))))))))))))....,0.49,0.4537037037037037,0.4711538461538462,1.3509189270007482
tmRNA,720,../BPSEQFiles/Yers.inte._TRW-349965_1-381,381,(((((((.((((((((((....))))))).)))...((((((((((((((((((......)))))).....................(((((.........)))))..(((((((((((....))))).....(((.........))).))))))(((((((((((..(((........)))..)))))....))))))..................)))))..)))))))((((((((...........).)))..)))).......((((((.(((........))).))))))(((((......(((.((......)))))....))))).(((.((....)).)))...(((((.......))))))))))))....,0.5918367346938775,0.4603174603174603,0.5178571428571429,1.4418196610022278
SRP,737,Schi.pomb._M20836,256,.(((.....))).((((((..(((((((.((((.(((....(((((((((.((((....((((..((((((((((.(((..(((..((.((((((.((.((((((((((....)))))).)))))))))))).....(((.(((((...((((...((((....))))...)))))))))))).))..))).....))).)))))...))))))))))))).)))))))))))).)))))))))))..))))))..,0.9135802469135802,0.7047619047619048,0.7956989247311829,0.6224188289997983
SRP,160,Camp.jeju._CP000768,103,(((((((((((((((((((((((((.((((.....(((.....(((....))).....)))..))))...))))))).)))))))...)))))))))))....,0.9333333333333333,0.7,0.8,0.1004553329985356
tmRNA,8,../BPSEQFiles/Acti.naes._TRW-240017_1-371,371,(((((((.(((....)))(((((((((((.(((((((....(((((.(((((.(((((((................)))))))........(((((.((......)))))))..))))).)).)))..)))))))...(((.((....((((((.((((((..........))))))...))))))...)).))).(((....)))((((((((.........)))))))).(((((((((..((.((.(((((..(((((((.((((....)))))))))))))))).))......(((....)))......))))))))))).....)))))))))))...(((((......))))).)))))))....,0.6363636363636364,0.5263157894736842,0.5761316872427983,1.5795621090001077
tmRNA,613,../BPSEQFiles/Trem.prin._AF481102_1-264,264,(((((((...((((.......(((((..(((..(((((((((((((......((((........))))......((((.(((........))).)))).((((.....(((.((((((.(((.((((((((((.....(((((.(((.........)))))))).....)).)))))))))))...)))))).)))..)))).)))))....))))))))..)))))))).(((((....)))))..))))..)))))))....,0.5,0.28431372549019607,0.3625,0.5907130409977981
SRP,229,Cory.jeik._CR931997,91,(((((((((...(((((..(((((((....(((.....(((....))).....)))......))).))))..)))))))))))))).....,0.72,0.6206896551724138,0.6666666666666666,0.09232729200084577
SRP,292,Ento.sulc._AF095839,318,((((((((((((...)).))))))....((......)).))))...((((((((((..(((((.....((((((.(((((.....((((((.(((((.....(((((((.....(((((((.((.(((((.((((((((.((((...(((((((((((....))..)))))))))...)))).........(((((......(((....(((....)))....)))....)))))..))))))))..)))))))....)))))))..))))))))))))))))))))))).))))))...)))))..)))))))))).,0.8518518518518519,0.8288288288288288,0.8401826484018264,1.0288319879982737
SRP,634,Popu.trem._BU866844,299,((((((......)))))).((..(((....))).))...((((((((((..((((..((..((((((((...(((((((((((((((....))))))........(((((.((((.((((.(((.((.(((((((..((....))..))))))).)).))).......((((((...(((((....(((......)))....))).)).)))))))))).))))..))))).(((((((...)))))))..)))))))))....)))...))))).))...))))...)))))))))).,0.8064516129032258,0.6944444444444444,0.746268656716418,0.8736045740006375
SRP,823,Stro.purp._GSP-7668,301,...((((((........))))))....(((((....)))))....((((((((....(((((((.(((((((....(((((.((((((((.((((......((((((((((((((..((((.((((((((.((((((.((((((....)))))).)))))).))))........(((((......(((....(((....)))....)))....))))).)))).)))))))).)))....)))))))...)))))))))))).))))))))))))..)).)))))...)))))))).....,0.900990099009901,0.883495145631068,0.8921568627450982,0.9717707269992388
SRP,559,Neis.gono._DD110233,92,(((((((((((((((((((..((((((.....((((....(((....)))....))))..))))))..)))).)).))))))...))))))),0.967741935483871,0.9090909090909091,0.9374999999999999,0.09115839999867603
tmRNA,89,../BPSEQFiles/Camp.coli._TRW-306254_1-359,359,((((((((.((.((((((((..(((((....)))))....(((.....))).(((((............))))).......(((((((((((((..((((((...((((((((((((((.......)))))))..)))..))))((((((.((((((...........)))))).)))))).....))))))..)))....)))))))))).....)))))))).)).....((((..((((((((((...((((........))))))))))))))(((((((((((((((((.......))))))))........))))))))).)))).((((......)))).))))))))....,0.4803921568627451,0.3602941176470588,0.411764705882353,1.4956568289999268
SRP,359,Heli.pylo._BD010626,99,((((((((.(((.(((((((((..((((((....((((....(((....)))....)))).))))))..)))))).)))..)))...))))))))....,0.9375,0.8823529411764706,0.9090909090909091,0.1013550289972045
tmRNA,9,../BPSEQFiles/Acti.pleu._TRW-228399_1-366,366,(((((((((((((.......))))))..(((..(((((.(((......((((((.......)))))).......)))...........((((....)))).........(((..(((((.........)))))...)))(((((((((((..(((........)))..))))....))))))).........(((....))).)))))..))).((((((...((((.........)))).))))))..((((((((((.(((........))).))))))))))(((((((.....(((((((......)))).))).........)))))))....(((((.......))))))))))))....,0.58,0.5178571428571429,0.5471698113207547,1.2869384990008257
tmRNA,677,../BPSEQFiles/uncu.bact._TRW-383630-1_1-364,364,(((((((((((((.......)).))))......((((.((.(((((.(((.((((........)))))))........((...((((...((((....))))...))))...)).((((((........))))))(((((((((((((((...)))))))...(((((....))))).)))))))).........((((.((((.(((.((((...)))).))).))))...)))).((((.....)))).))))).))))))(((((.(((...((..(((...........)))..))......)))..)))))(((((((.....))))))).(((((......))))).)))))))....,0.5567010309278351,0.4462809917355372,0.4954128440366972,1.2972213560024102
SRP,435,Leis.dono._AY781794,138,.....((((.(((((((...((((.((((((((.........))))).))).))))....))))))).)))).(((..(((((...(((((((((((....)))))).))).))...))))).....)))........,0.6428571428571429,0.125,0.20930232558139536,0.17161062200102606
tmRNA,235,../BPSEQFiles/Geob.stea._TRW-1422_1-352,352,(((((((...((....)).(((((((..((((.(((((((((((((((((((((.....)))))).......((((..((....))..))))...........((((((((((((.........))))).((((((((.(((((.((....)))))))...))))))))....))))))).(((.((((....(((((((((((..((.................((((((..((....)).))))))))..)))))))..)))).)))).)))................))))))...)))))))))..)))))))))))...(((((.......))))))))))))....,0.5773195876288659,0.5137614678899083,0.5436893203883495,1.2912309720013582
SRP,34,Arab.thal._X72229,306,..(((((((........)))))))...(((....)))......((((((((((...((((((((((....)))))))))).(.(((((((((..((((((((((...((.(((((.(((((((((....((((.((((((((((....)))))))))).((..(((((.(((((((...(.......)....)))))))...))))).))...))))....)))))))))..)))))))...(((......))).))))))))..))....))))))..))).).((......)).)))))))))),0.5196078431372549,0.5698924731182796,0.5435897435897437,0.9932085269974777
tmRNA,305,../BPSEQFiles/Leuc.mese._TRW-1245_1-358,358,(((((((...........(((....))).((((.(((.((((.((((((((((.....))))..))))).((((.........))))......(((((....)))))).)))).))))))).((((...(((((((((((.......))))))..)))))...)))).((((......)))).(((.(((((((((((.......)))..))))))))...))).....((((.(((((((((....(((.........)))...))))))))).)))).(((((....((((.(((.((..........)).))).)))).)))))...(((((.......))))))))))))....,0.41836734693877553,0.35344827586206895,0.38317757009345793,1.367326146002597
